,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Burma,Cabo Verde,Cambodia,Canada,Chile,China,Colombia,Congo (Kinshasa),Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czechia,Denmark,Djibouti,Dominican Republic,Ecuador,Egypt,Estonia,Eswatini,Ethiopia,Finland,France,Georgia,Germany,Greece,Guatemala,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, South",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Libya,Liechtenstein,Lithuania,Luxembourg,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sri Lanka,Suriname,Switzerland,Syria,Taiwan*,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,US,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Uzbekistan,Venezuela,Vietnam,West Bank and Gaza,Yemen,Zambia,Zimbabwe
3/30/21,0.004948086987543847,0.2150919423658354,0.015596827224996177,0.008568847077108784,1.5452619657200073,0.3892764394640878,0.0029595483878635345,1.022736871324994,0.5345505332934618,0.0960321211274,0.7594452429996772,0.3619520377927648,0.02074364287612964,0.3231689733193788,1.0552617543114415,0.0,0.2030372055857205,1.036174973116266,4.0076363083799995,1.354409481366505,0.001590608816251121,0.11346405194177717,0.02397927017895596,0.8554397234023258,1.4781818333820422,0.000709571277719261,1.0282126097901148,0.006433459405426887,0.2328689220475263,0.04330433062119328,0.5246662613670486,0.2610988070572073,0.30481470379917897,1.300625540875614,0.3929640346319049,0.17150841800786082,0.08017560747585435,0.3655122874909869,0.06594689510497319,0.7737691035302451,0.004579125158880306,0.17406191440596866,0.19570055036751047,3.1165450161993298,0.20926638092066327,1.3374353705281932,0.765051810041906,0.06317904061717147,0.04459425198017023,0.000985194798687525,0.15585429774720364,2.2414987835372333,0.016930338524428552,1.5789159247110265,0.27747745188240164,1.0064255162519231,0.8640498311212493,0.2239089295140803,0.1368162498443179,2.1053253498787723,0.2182477536213121,0.15502935271849497,2.2835838717307873,0.36047921748412687,0.15182116943798946,0.06167698355764565,1.249350887323909,0.5890302881222538,0.04252273685366789,0.0,0.24694644561545456,0.9400076323908831,0.2742198531116393,0.032054056933937466,0.3383982057046032,0.32915020956760543,0.005007707722645805,0.1942139651708541,0.20079770804223848,0.016024696139011203,0.08563691564740732,0.010551228508435472,0.23708125521609172,0.5585932268320783,0.04872889865093466,0.2508615495571442,0.4659637149228647,0.05819184845482713,0.016538179667484214,0.11567635692654529,0.024146573621061988,1.6642594436879372,0.0022091478459547198,0.0019236348847086711,0.006229351518667422,0.5290958174634894,0.3925903203538321,0.6612923168710545,0.2928846008593247,0.17689619834401585,0.7845501377335953,0.6973790763541865,0.8976892883219155,3.6405399721607665,0.11016791756043602,0.416569134635603,1.1029216560570136,0.716092847671386,0.024983797582903023,0.09050682010943377,0.013144671505785833,1.7687643646986297,0.008421519725406001,1.0471590908608996,0.46030922778206007,0.09814051524802572,0.9921226296816756,0.043351486900982616,0.00596048854008052,0.7339731363543012,0.030245076972461937,0.0002729633363803482,0.006460449514865588,0.06496136825605989,0.013493339346087587,0.23492351632363856,3.5755831278638768,3.2063063938157415,0.003544244545809691,1.5693967538545504,0.685237587658309,0.5199905766551819,1.2935238887647156,0.030236873977454795,0.21881777517050716,0.000270108120118447,0.7988064432604174,0.016135685152751357,0.046530919166756286,0.0017503542637948312
3/31/21,0.008422275723478888,0.20336326898359483,0.01785360286848437,0.01407333824584754,1.9810242640592037,0.4633008162150753,0.0030253161298160578,0.9662646872951779,0.5770549431088056,0.0960321211274,0.7164577764147898,0.3990923997487134,0.01445769048942369,0.3409470842377247,1.1450358547570851,0.021608060048379348,0.26691192401750596,1.3996287345864327,4.9586228531554575,1.76418952715532,0.0022268523427515694,0.1499812180839583,0.016940986099125883,0.9896495974664548,1.3812419756741643,0.000709571277719261,1.0981998005287643,0.00721636716375926,0.2328689220475263,0.04508483173337157,0.7444588843721636,0.2742133590098524,0.3361926880138003,1.779451548491401,0.35673916918914605,0.2032105285453582,0.07437737152373522,0.3376208396993054,0.06636145489044933,0.8072856143627726,0.0048844001694723265,0.18314948423439273,0.2268540388485903,4.004325203123479,0.25271208944927076,1.3328672523404723,0.9868933326278521,0.0368275785230196,0.030101120086614905,0.0012807532382937824,0.1645879608631243,1.9866906274627039,0.022937878000838685,1.6172091515540723,0.3148290234927968,1.0625572632817628,0.9344247018896467,0.19508455504445088,0.1286464897023403,2.291019216587946,0.20020911095143074,0.18657636906569924,2.2223861400978864,0.39504362272443777,0.17599534840760903,0.06941556827149,1.249350887323909,0.6150620960793449,0.05747012314162388,0.0,0.3212489159776267,1.0343043944345929,0.2707519673814219,0.026992890049631547,0.41687312803986726,0.4903921476722426,0.005231933441570245,0.2045689751621911,0.25619017922630427,0.012178769065648515,0.07313855498535328,0.01179254950942788,0.3653349295029882,0.766777418382041,0.05046921645989661,0.26106361693201713,0.48078983312495577,0.07872048737351027,0.02248250759067249,0.1062462191336204,0.028586623682365576,1.7780175392121915,0.0011782121845091839,0.0009286513236524621,0.006799804954442826,0.7153579574999568,0.4198236759095927,0.49087393175042005,0.3027233847726748,0.19367497054466776,0.7739933423128281,1.0864256684230307,0.7932675864234444,3.8372130083164535,0.13641319358942877,0.445234946243031,1.233811653530741,0.6931878957229387,0.033069462982460725,0.09350888908112259,0.015010890299817154,1.924066772152705,0.011561747419625188,1.038161406364959,0.6712938563764307,0.11790702713359105,1.4052367805332697,0.04442988209752447,0.01064372953585807,1.006388350601564,0.02966760533575622,0.0005459266727606964,0.005081695045229639,0.03333096381724539,0.013223472559165833,0.32868350966998544,3.946446020202637,3.6276856473385504,0.003593470164501492,1.5343388169324215,0.6804449547133137,0.5268154529737811,1.4664019248518834,0.02984198942924177,0.24116405398883778,0.0004051621801776705,0.8850420833641376,0.018805618667235395,0.04124331471598853,0.005001012182270947
4/1/21,0.010264648537989895,0.21608589773721168,0.017953904008194955,0.015151537546940697,2.0015121840534515,0.5975822328010985,0.0024334064522433508,1.0208433266928307,0.6942037967624257,0.08924724300426848,0.7470450122540365,0.432083286782687,0.01571488096676488,0.37563076075327057,1.4669303392339403,0.021608060048379348,0.2858057971872684,1.0205088627080692,5.9868185672112935,1.6621258246837263,0.0033175555310380523,0.1725870828386419,0.008102210743060206,0.9759052127731404,1.4285794295548804,0.000966790865892493,1.3025419632693473,0.006365380469919725,0.2328689220475263,0.029696214978116392,1.1026769688705154,0.30521139089792265,0.45632554186406493,2.349394360821017,0.354397637962808,0.18070203006373506,0.10136915957670364,0.4159223262759522,0.06709490681859942,0.8780747967245762,0.005494950190656368,0.19500283618451106,0.25163522286763107,5.687794885197964,0.30948576433924396,1.860137726039977,1.1666350360956914,0.09670261318954818,0.07172242193477378,0.0036452207551438427,0.18205528709496568,2.203309651833368,0.012015078952820262,1.8415932452712702,0.33767513040012587,1.149296631712927,0.9434173271565346,0.22613761826173207,0.14498600998629546,2.6935365779066416,0.20397542095942794,0.22404030930837351,2.076829381988964,0.44849609896996273,0.17974967165667874,0.07469819496237776,0.6609662310657534,0.6420640335255202,0.04832129187916806,0.0,0.435616443888029,1.3563792842251414,0.3127519167807221,0.021931723165325632,0.5160622430727645,0.3366498345957281,0.005904610598343562,0.21820307165078484,0.32681557998598815,0.019799402340644954,0.06804663027118311,0.012723540260172184,0.4863926576223216,0.8869471051876135,0.06961271235847809,0.22808907773823128,0.4892619006690079,0.10510663126365767,0.03131071737758577,0.09451093654686943,0.029255672321740093,1.913189859856127,0.0008836591383818879,0.002255296071727408,0.008123256925441767,0.9705115739882683,0.37711030772213666,0.491501046323081,0.3279229426799188,0.22595413230211236,0.7535234585091456,1.6419522836584162,0.759189190739558,4.8289876568477546,0.16577055768510052,0.4757304905062523,1.4083824713611641,0.706212825871023,0.03888387405629997,0.09623298870358099,0.01752622867438111,2.537371024906483,0.01227543553194773,1.1861233291870936,0.9121239710614087,0.1501735870168115,0.9957048240996528,0.044142310045113306,0.007663485265817811,0.7120533721220451,0.02894576578987407,0.0008871308432361316,0.004569586242222001,0.07505135390141648,0.02320854367527065,0.3939823476756646,4.250623101560529,3.8143513505274216,0.003396567689734287,1.9984031457593936,0.7284802076392896,0.5179187392013214,1.549419398431242,0.028995808254499565,0.23902985882079494,0.0007765608453405351,0.961061654605396,0.024145485696203468,0.04056347985803267,0.004750961573157399
4/2/21,0.009896173975087694,0.22244721211402013,0.01845540970674789,0.016172989516397375,1.9891012325184745,0.6706089764422343,0.0024334064522433508,1.0387763082092023,0.7167122896449353,0.027139512492526087,0.7936147677209979,0.4778811951807808,0.01445769048942369,0.44717947708722694,1.5412362740629952,0.021608060048379348,0.24245538768101155,1.0734050237333925,5.598245378494413,1.5143050451389397,0.0024540821736445868,0.1904109377413732,0.008675094330953351,0.942756990865735,1.6604348057393767,0.0013659247096095774,1.4079639426832389,0.004799564953254979,0.0,0.057421160867749683,1.2503870649761033,0.312066724873169,0.441084806674106,2.282753627802325,0.2852535982203558,0.2032105285453582,0.13965751077776628,0.37238638368893673,0.06741379896127336,0.8673841855107527,0.004273850148288286,0.2064610764029588,0.22770367944352882,6.334130611103877,0.28456073633876794,2.3110658085862887,1.0374744259857716,0.09686378421153076,0.09439116669136031,0.004433376594093862,0.1260142821011413,2.6789087542294037,0.006007539476410131,2.158325320382115,0.35062931623911403,1.1994206110112637,0.9377085257230608,0.25897363247713473,0.11633738442176074,2.94768961237995,0.22181583678678315,0.2438724110082654,1.779626042558058,0.4826781545947834,0.19444647364389062,0.07636639286476336,0.47340147417464146,0.6359198800946539,0.05463527401804603,0.0,0.4504283742543444,1.3979600686838773,0.3643848820972931,0.01687055628101972,0.5212407912471728,0.35414895966134763,0.008520577319128685,0.22746505280970297,0.3277387878390559,0.020440390186205405,0.06202890106352746,0.012413210009924083,0.42781824807730173,0.9823820365615075,0.06613207674055417,0.2289999766109878,0.45495002711559696,0.10050821614587264,0.03713733583694854,0.11106606733889311,0.029985543564694107,1.9252104843656879,0.0005891060922545919,0.0013266447480749458,0.006868259366735875,0.980949676480972,0.31562025754623524,0.30759969789023445,0.32717791227222637,0.19910809678106933,0.668811612327868,2.022100805523532,0.9469483442279548,5.354118227041106,0.18236836070738843,0.5070392492831596,1.3781946792821915,0.7206849704800055,0.04742379032100137,0.1057951343171084,0.021988925790542967,1.8798221618189084,0.014701975113844376,1.1766971835246798,0.9341637146360111,0.1725352645766305,0.753955108918863,0.049318606988514216,0.00894073281012078,0.749000603585693,0.028079558334815496,0.0010236125114263057,0.004963516090689415,0.06790900451200677,0.030225080135236195,0.45309397799858986,4.431818804035685,4.027364692668652,0.004184177588803107,2.469620099648065,0.7166075487528238,0.49167546478575513,1.6400002860894143,0.03142152762209388,0.22478096755180327,0.0008778513903849527,1.0258135028365865,0.021649678280490126,0.040110256619395435,0.005334412994422342
4/3/21,0.00742213048131577,0.2039596422064206,0.016649989191957332,0.015208284878577179,1.7097563233661326,0.6793881478089282,0.0017099612907655977,1.071969031761244,0.6764063837855575,0.027139512492526087,0.9162392717612216,0.4862057590674589,0.010057523818729522,0.4644122471798566,1.4705526311821286,0.0,0.19718681846208852,0.709951262263226,4.474147269567165,1.2234933997404258,0.0020450684780371556,0.15258958709411413,0.02037828762648476,0.912788842279528,1.8074300572637056,0.0014546211193244849,1.4313239671965374,0.005105920163037212,0.0,0.046356618242070345,1.184719376536019,0.3098809662143948,0.5205757000178134,1.789632771591479,0.2913140319826424,0.16072970042511173,0.14085714580234265,0.3492356918958413,0.06776458031821472,0.726094756225357,0.0036633001271042455,0.20430315848383468,0.19782465185485681,3.9494919592089044,0.27832947933864893,2.3504612598371946,0.99833794365025,0.11322264294276266,0.1081410610519128,0.0038422597148813475,0.11426542576662894,2.886114211121244,0.010922799048018421,2.344185184031692,0.31855612206233463,1.2381689354333822,0.8727898545547976,0.2735343989617929,0.10511758049344487,2.833229699208757,0.2402509331417169,0.2417613477088766,1.527247795301984,0.49323100398231196,0.1840076236342822,0.07599568221978878,0.47340147417464146,0.6283205324301614,0.03917246061671224,0.0,0.36519907001538215,1.2281131355558201,0.27370609226271825,0.021931723165325632,0.5457393076107198,0.19290702155671058,0.00717522300558205,0.23643939480219503,0.26403744597738027,0.027776139974286088,0.07221275049186779,0.010861558758683573,0.3052502596511958,0.8560286608980151,0.06613207674055417,0.2096889205085497,0.42529779071141466,0.09497916939710732,0.02507211579483372,0.11399988798558087,0.027917575042991062,1.839075943177974,0.0,0.0017909704099011768,0.005065626509685596,0.9538106099999424,0.289963569943703,0.1254229145322057,0.3281858945885161,0.16331338275301194,0.6084318921773828,1.4440132768038527,1.1480764742082885,5.092719416503698,0.14730550182280522,0.5253365758410924,1.328034156080262,0.7415582559737303,0.0417910795932196,0.11129892743187127,0.020122706996511648,1.75563123828831,0.01241817315441224,0.9347594448560539,0.8765389684149154,0.14463723357840372,0.80415423880322,0.042344984717543555,0.013198224624464008,0.47658538933843014,0.027068982970580493,0.0010236125114263057,0.006618021454252553,0.09239705956141155,0.029685346561392687,0.4109257779453597,4.629269625474145,3.9378376111451128,0.00467643377572112,2.92854662737438,0.7166075487528238,0.46360409849913553,1.504579157821133,0.031929236326939205,0.24103851309659996,0.0007765608453405351,0.9207983243827532,0.01973429119401245,0.02885521285990406,0.002417155888097624
4/4/21,0.008369636500207145,0.20376085113214534,0.015947881213983228,0.013165380939663827,1.489363434004932,0.5782281504699777,0.0015784258068605517,1.091127248039604,0.7091745617959088,0.0,0.9471020682837049,0.5020352374735114,0.0056573571480353566,0.46473945167528624,1.2801375544462763,0.0,0.1541241329127316,0.3969976684618351,3.2115007103093056,0.8480311617565054,0.0014088249515367072,0.12346279981404105,0.017350188661906702,0.8064450344367461,1.7650754932651702,0.0014014032734955403,1.318610687884857,0.004288972936951258,0.0,0.05468681987404732,1.0081425073629389,0.32468451349427446,0.42375220586983897,1.262780186321789,0.2827743298630567,0.10429994366836638,0.10986657433411963,0.4182136916752688,0.06766891267541253,0.6200554504017574,0.0024422000847361632,0.18928891268035145,0.16582152277883846,5.162748350964245,0.27227131281075545,1.9081212394837979,0.8422007504161065,0.05761864035877246,0.0761818471327908,0.0016748311577687925,0.09409482285605024,2.594935453423986,0.010922799048018421,2.540466847005374,0.33042239804859286,1.2356805109292093,0.8401031773206604,0.2300006787576618,0.0861637369640569,2.6525651317146806,0.2220140636293093,0.23765815425372658,1.482322869959724,0.47671350059313683,0.1806653602540128,0.07219589810879934,0.0,0.5935575590713131,0.061335826491957325,0.0,0.2680716577772486,1.0626357085912232,0.29721065110085876,0.030367001305835493,0.5274152140705057,0.09332866701663751,0.00575512678572727,0.2462766542939652,0.18648798631968813,0.027135152128725637,0.06388051005049843,0.007603091131078501,0.1833041431161139,0.6865955861910158,0.04176762741508685,0.2508615495571442,0.4007287948336636,0.08326415945417881,0.02295334544597453,0.08717638493015006,0.02937731752889909,1.668637816853671,0.0008836591383818879,0.0013266447480749458,0.004517991211341207,0.7986308196084149,0.2731935562593662,0.492128160895742,0.30822346219416896,0.14030249516354645,0.63456639791416,1.1851081373276116,1.2135782118335037,4.425658732494271,0.10591473053597474,0.5326555064642654,1.178314904456266,0.7315390789367424,0.05123949758820838,0.11591321862909669,0.019635867311112172,1.5636070793180001,0.010134371194980103,0.9390440565207875,0.7351172804778834,0.10869418898999057,0.46331328073595107,0.037312473800348224,0.017455716438807233,0.254224069703999,0.026347143424698346,0.0007506491750459576,0.009375530393524449,0.06042654324691086,0.028605879413705685,0.4508094705464961,4.672423527042653,3.2246582562249193,0.003593470164501492,2.735979827297802,0.6946050065962543,0.3758556886885736,1.7231978409563637,0.03232412087515223,0.2744323904318581,0.0004726892102072823,0.9980197860784189,0.01549722279059213,0.028779675653464523,0.002250455482021926
4/5/21,0.007632687374402743,0.18944789378432636,0.015546676655140883,0.014186832909120503,1.6747889599144115,0.4511296922748859,0.0015784258068605517,1.0271922704594965,0.5770549431088056,0.0,0.919545999960059,0.5083106779419304,0.008800333341388333,0.392209121855041,1.016101841358053,0.0,0.13858703924013516,0.5409415770359731,2.6035496548815873,0.8285844040003985,0.0020450684780371556,0.09650965337576449,0.01685914558656972,0.9625920244623614,1.5950532506186428,0.001303837222809142,1.317124563064925,0.004663407082240654,0.0,0.025181372872235742,0.6327056459471357,0.32359163416488745,0.46021043514778,0.818097270314344,0.25123252687297387,0.08401059292436805,0.0653801088394124,0.374440711288324,0.06970982238852581,0.3938190022821972,0.002136925074144143,0.18275437250272208,0.1425980131838517,3.709302912194621,0.22017108067087152,1.4187478742696262,0.7200908381681997,0.05189706907839085,0.05945900264022697,0.0004925973993437625,0.14660077373152577,2.0407116681082274,0.010922799048018421,2.610238705566497,0.29792612781797395,1.3149546058478554,0.8674346956879992,0.19003286054977353,0.09760140116282551,2.165373448265932,0.20734527728237281,0.20248367702588238,1.658328744133956,0.4479608095082765,0.11697921830942795,0.06923021294900271,0.0,0.6136069018457186,0.05837212059003502,0.0,0.15443258545863237,0.7860882539876975,0.3023482595900698,0.03374111256203944,0.4981364993921204,0.0,0.0025412248144769762,0.23339041963807913,0.16617741355219737,0.02385899202919446,0.07036114150489682,0.0054307793793417864,0.12875709438915398,0.5470503409639615,0.02436444932546733,0.2719944034050953,0.35328521658697193,0.05868453578887553,0.017891838501477582,0.06391537837426868,0.0346688840403157,1.4885672695647534,0.003387360030463904,0.0013266447480749458,0.0060924426940813245,0.5629616611064835,0.26359021508970326,0.6672499053113342,0.29135071472584034,0.1128172683205738,0.6149977039634698,1.2551445608666392,0.9964572875450582,3.306928248210057,0.06556132193803725,0.5399744370874385,1.0108336438565109,0.7271696045067227,0.04696953945585768,0.11407862092417574,0.01655254930358216,1.420800267865977,0.006423193010902882,0.6646860895890107,0.5305609104261052,0.07318367201395307,0.9648204992527678,0.03357403711900312,0.018732963983110203,0.0,0.026130591560933704,0.0006141675068557835,0.01473297633268128,0.045461620716719046,0.02050987580605313,0.4041674433995824,4.68122084086912,3.1214633369948435,0.0045287569196457165,2.2472339049480667,0.676305862624454,0.3518061245182714,1.5108820028868108,0.031760000091990766,0.30242800940089026,0.0005739797552516999,1.0560110005035686,0.015148970593050733,0.021074880596631502,0.0025838562941733227
4/6/21,0.009685617082000721,0.1496896789292736,0.017803452298629074,0.017364683480763497,2.191222443230959,0.36493419158370916,0.002038800000528213,0.9423169169472283,0.5962133347250813,0.05166945647615544,0.8379800377220676,0.5475001633161382,0.01445769048942369,0.3482546513023208,0.7047805333786128,0.011067542951608934,0.23238504918951383,0.7423893261672572,3.645839286892173,0.5846737626019072,0.0023177442751087765,0.0878150900085785,0.018495955837692993,1.243785965423229,1.381770463995002,0.0011707926082367805,1.4414946339329437,0.0028933547590544203,0.4525233403218638,0.015007080802645545,0.3796571498759628,0.32369098683119535,0.41837312286161815,0.5667547525710056,0.22024167240673534,0.1908467054357342,0.046685796373097235,0.35769004009331984,0.0718782889587087,0.5036144688025457,0.002747475095328184,0.18448678548004707,0.1424564064180286,4.0288260248135215,0.2750407603663639,1.0078365070477502,0.8288146428809803,0.14352279507548776,0.0360470203506376,0.0007881558389500199,0.23612082066971277,1.3189691706124884,0.008738239238414736,2.8100298406058406,0.3020360094838427,1.52860362399183,0.9644843200570526,0.18007805081026235,0.09259061494241257,1.580760770538521,0.17424139458050258,0.19933194871975263,1.8543012517936366,0.44612553135392374,0.08080951871473203,0.0750225667767305,0.8108683838470808,0.6407705275400746,0.05605269857983495,0.0,0.16171714137649237,0.8013110496539467,0.4148618855037916,0.030367001305835493,0.4344005218609415,0.21665583414576564,0.0028401924397095614,0.21394601198767965,0.1855647784666204,0.02321800418363401,0.07128694599838231,0.00589627475471394,0.21658909575949226,0.4470807044275933,0.033066038370277086,0.374015077153825,0.3422715287797042,0.06530844327997062,0.016891308058960743,0.06810655072667975,0.04269746771280986,1.4267924045354872,0.0044182956919094395,0.0013266447480749458,0.006274987793529455,0.5316473536283726,0.2934035727507464,0.8563249489686343,0.2690874531312665,0.13423017760521527,0.687865340648277,0.9327473849689514,0.897002097941489,2.2312216860421086,0.12718066565828112,0.5515627439074626,0.990479753742658,0.7076878713792462,0.05623625710478899,0.1200827588675534,0.014118350876584784,1.4545893795041789,0.007279618745689933,0.6077007544480534,0.29340408633689413,0.058477733193182356,0.8221136189257817,0.028397740175602208,0.013198224624464008,0.5572591607911658,0.02576967178799263,0.00034120417047543526,0.02127221181724035,0.02788917380626655,0.021049609379896635,0.44814421185238673,4.856008623396602,3.1010805107497545,0.003002762740199877,1.891718217022226,0.6658492089262824,0.31036937544106163,1.649364513044136,0.0282060391580735,0.2973436032652589,0.0007427973303257292,1.1987354919644293,0.016135685152751357,0.020470582945115185,0.004584261167081701
4/7/21,0.010369926984533382,0.13140090009594935,0.01915751768472199,0.021507238690226683,2.7863571192177186,0.4517282721407969,0.0018414967746706438,0.7976278300542674,0.599772817320455,0.06523921272241848,0.8580959675983291,0.5613061323466597,0.01445769048942369,0.35250830974290664,0.7064448296791319,0.0152837497903171,0.29079301244020056,1.0634524359446558,4.929501494408891,1.4515161671551695,0.001999622511858552,0.14911176174723972,0.018495955837692993,1.4472567584320994,1.225866409347986,0.0010200087117214376,1.5510498980022698,0.0028933547590544203,0.4525233403218638,0.008330201631976975,0.4257426998609062,0.3037211009033039,0.46469300432129734,0.9133277005231539,0.22216999224019016,0.25266582098385415,0.06418047381483603,0.30996642970755334,0.07423809081449594,0.654438767548919,0.003968575137696265,0.19314885036667206,0.1736098948991084,0.8008731400698825,0.31363993567265663,0.9157797893287973,0.9810688430896675,0.2339397384077153,0.051283389777195765,0.0018718701175062973,0.24932528752354524,0.8233662373239516,0.014199638762423947,3.0164312217637987,0.26434194773462516,1.8582843218732308,1.1141761664940673,0.17487777706574156,0.10555330103435034,1.3929858144989615,0.14609318294178658,0.22850030219440617,1.7744347178518411,0.512195544910624,0.1088295897931547,0.08554148132788421,0.9817219190470963,0.6915406374688113,0.05463527401804603,0.0,0.2600586462676026,0.9044877758363018,0.38442155520521615,0.02361877879342761,0.48678352839437916,0.2866523344082438,0.0042602886595643425,0.20186516699778648,0.1883344020258237,0.018588647521252995,0.08563691564740732,0.007292760880830399,0.33820946987546635,0.5423095128395564,0.04176762741508685,0.36581698729901635,0.3346466679900573,0.08162186834068416,0.018362676356779625,0.052180095787517713,0.05011782534950902,1.6067833450395734,0.0070692731070551035,0.0007296546114412202,0.006913895641597908,0.663631360702781,0.3448602814061045,0.553115053087027,0.29113158813534257,0.14381804743415924,0.7607329773330841,0.9314844330690673,0.7531918928740162,1.7944719091998234,0.17593671203625189,0.564574176126437,1.0862268922557634,0.6931322336282887,0.05078524672306469,0.12619808455062326,0.01135959265932109,1.494243770898446,0.010848059307302645,0.6168412593328185,0.40153657824978706,0.07115079223578771,1.2475234100769195,0.03407728821072265,0.015752719713069945,0.8172456427417888,0.02576967178799263,0.00020472250228526116,0.030647742210764797,0.035598376321819905,0.015382406854539848,0.47117966199433187,5.317306453753931,3.7940234151968157,0.004134951970111306,1.9761897115889069,0.6407968094410795,0.3262940868511266,1.6621502844630827,0.02843168747133809,0.25522463391947275,0.0009453784204145646,1.178603826853108,0.014452466197967941,0.03444496613642998,0.0050843623853087955
4/8/21,0.01189646445941393,0.14193682703253832,0.018906764835445525,0.022188206669864468,3.2796431929253798,0.601772291862475,0.0016441935488130748,0.8010807643835066,0.7691623125944113,0.08768150189893044,0.9046657230652903,0.5556454289037186,0.01571488096676488,0.38370180497386935,0.9881025035963801,0.0152837497903171,0.3658889651910835,0.8142691268636897,5.974159086786672,1.3367421654965779,0.0017269467147869313,0.20997370531754164,0.022587981465501176,1.5205062439152928,1.408647870026158,0.00081600696937715,1.6566576430186528,0.00408473613042977,0.4525233403218638,0.008520969608281791,0.9455134266141696,0.28861949562450046,0.49397912292161056,1.4426484610898327,0.2549514294089225,0.24822752550860447,0.1595514582686578,0.38257900908589676,0.07493965352837863,0.7627895568782103,0.003968575137696265,0.1926321657944874,0.18833699854470978,4.293353904614111,0.40589715736886295,1.3510300902548509,1.1192216475743284,0.345228329086687,0.09178983532585037,0.00275854543632507,0.275214360331453,0.9239202535750254,0.016930338524428552,3.3272727146479757,0.30044443766225626,2.167417743134462,1.1846015576291327,0.18676411705321763,0.09618530940488271,1.6760573194590824,0.1171520639329659,0.28573687756515853,1.5985286768450364,0.567865648925992,0.16551071396813388,0.09448487563789593,1.1989678010313496,0.6950977789287864,0.06533038662063521,0.0,0.41084895376730496,1.2581358714531448,0.34858673599296913,0.040489335074447325,0.5616733019935145,0.44789427251288083,0.004858223910029514,0.21423365115410567,0.1827951549074171,0.04515403267614713,0.08517401340066458,0.008689247006946859,0.4534926732924343,0.6917486602392823,0.05220953426885856,0.3570723581205538,0.34989638956935104,0.1091576160102778,0.014066280927148496,0.035205847760252915,0.05413211718575609,1.7965659200779378,0.005449231353354976,0.001127648035863704,0.005727352495185066,0.8638109707295197,0.3885769837456148,0.5849411176495742,0.32091089178399007,0.1834479093937942,0.8924354372775324,1.5875879450588597,0.7798986099315073,2.7693733675947327,0.22189187915421152,0.5725030176348745,1.1912743101467342,0.6936888545747881,0.042517880977449504,0.13770601560876378,0.011684152449587407,1.4839157782845052,0.01141900979716068,0.8792023136033412,0.6866757607462053,0.11068381600691839,1.2253041230789252,0.04730560262163609,0.03405993451474583,1.0939544190551638,0.02576967178799263,0.0001364816681901741,0.03895966201342724,0.04534825009149033,0.022668810101427146,0.5378111293470657,5.8020637876485015,4.006634223965164,0.0022643784598228582,2.4419162701837385,0.6516891570433416,0.3381969961448741,1.9266896959339679,0.029334280724396446,0.24009695640481638,0.0010466689654589822,1.2161629035533346,0.01462659229673864,0.04403819135425149,0.009835323958466195
